"siteID","monthyear","sitemonthyear","plotID","latitude","longitude","easting","northing"
"BLAN","2017-07","BLAN2017-07","BLAN_017","39.086353","-77.970992","243025.729433056","4330562.13964889"
"BLAN","2017-07","BLAN2017-07","BLAN_009","39.086824","-77.95775","244173.005455393","4330576.91706397"
"BLAN","2017-07","BLAN2017-07","BLAN_005","39.087456","-77.971942","242947.55124665","4330687.19755621"
"BLAN","2017-07","BLAN2017-07","BLAN_001","39.087919","-77.958389","244121.666290298","4330700.2687522"
"BLAN","2019-06","BLAN2019-06","BLAN_007","39.085485","-77.969265","243171.985558981","4330460.8739725"
"BLAN","2019-06","BLAN2019-06","BLAN_001","39.087919","-77.958389","244121.666290298","4330700.2687522"
"BLAN","2019-06","BLAN2019-06","BLAN_009","39.086824","-77.95775","244173.005455393","4330576.91706397"
"BLAN","2019-06","BLAN2019-06","BLAN_015","39.087544","-77.954623","244446.177017256","4330648.07760424"
"BLAN","2019-06","BLAN2019-06","BLAN_012","39.082046","-77.961088","243866.991942981","4330056.0454518"
"BLAN","2019-06","BLAN2019-06","BLAN_018","39.081529","-77.962499","243743.023155916","4330002.61936572"
"BLAN","2019-06","BLAN2019-06","BLAN_011","39.087243","-77.974013","242767.665049477","4330669.41183987"
"SERC","2016-07","SERC2016-07","SERC_017","38.876039","-76.535565","366797.648","4304141.151"
"SERC","2016-07","SERC2016-07","SERC_005","38.893246","-76.547604","365785.601","4306068.36"
"SERC","2016-07","SERC2016-07","SERC_024","38.865796","-76.528949","367352.534","4302994.733"
"SERC","2017-07","SERC2017-07","SERC_017","38.876039","-76.535565","366797.648","4304141.151"
"SERC","2017-07","SERC2017-07","SERC_005","38.893246","-76.547604","365785.601","4306068.36"
"SERC","2017-07","SERC2017-07","SERC_001","38.868693","-76.533585","366955.674","4303322.982"
"SERC","2017-07","SERC2017-07","SERC_024","38.865796","-76.528949","367352.534","4302994.733"
"SERC","2017-07","SERC2017-07","SERC_007","38.873795","-76.539828","366423.609","4303898.332"
"SERC","2017-08","SERC2017-08","SERC_018","38.872927","-76.531608","367135.092","4303789.927"
"SERC","2017-08","SERC2017-08","SERC_029","38.871199","-76.528949","367362.533","4303594.301"
"SERC","2017-08","SERC2017-08","SERC_028","38.871746","-76.522041","367962.837","4303645.021"
"SERC","2017-08","SERC2017-08","SERC_023","38.875233","-76.535264","366822.248","4304051.257"
"SERC","2017-08","SERC2017-08","SERC_020","38.870108","-76.535927","366755.113","4303483.399"
"SERC","2017-08","SERC2017-08","SERC_008","38.871838","-76.524078","367786.312","4303658.194"
"SERC","2017-08","SERC2017-08","SERC_030","38.910052","-76.548984","365697.585","4307935.424"
"SERC","2017-08","SERC2017-08","SERC_027","38.87364","-76.543648","366091.941","4303886.646"
"RMNP","2017-07","RMNP2017-07","RMNP_028","40.15492","-105.538905","454103.27","4445091.257"
"RMNP","2017-07","RMNP2017-07","RMNP_019","40.19593","-105.491302","458182.616","4449619.632"
"RMNP","2017-07","RMNP2017-07","RMNP_014","40.161432","-105.53438","454493.014","4445811.704"
"RMNP","2017-07","RMNP2017-07","RMNP_006","40.158142","-105.54352","453712.349","4445451.245"
"RMNP","2017-07","RMNP2017-07","RMNP_011","40.2037","-105.512503","456383.031","4450492.241"
"RMNP","2017-07","RMNP2017-07","RMNP_021","40.158458","-105.539283","454073.474","4445484.171"
"RMNP","2017-07","RMNP2017-07","RMNP_012","40.156549","-105.535752","454372.83","4445270.376"
"RMNP","2017-07","RMNP2017-07","RMNP_026","40.16522","-105.532303","454672.41","4446231.043"
"RMNP","2017-07","RMNP2017-07","RMNP_023","40.188466","-105.534932","454464.066","4448812.629"
"RMNP","2017-07","RMNP2017-07","RMNP_005","40.167942","-105.526306","455184.809","4446530.23"
"RMNP","2017-07","RMNP2017-07","RMNP_008","40.16899","-105.529146","454943.735","4446647.966"
"RMNP","2017-07","RMNP2017-07","RMNP_010","40.178717","-105.535934","454372.234","4447731.042"
"RMNP","2017-07","RMNP2017-07","RMNP_004","40.186824","-105.54091","453954.019","4448633.394"
"RMNP","2017-07","RMNP2017-07","RMNP_001","40.203349","-105.465974","460342.745","4450431.444"
"RMNP","2017-07","RMNP2017-07","RMNP_027","40.199842","-105.46277","460613.44","4450040.735"
"RMNP","2017-07","RMNP2017-07","RMNP_002","40.197387","-105.472274","459803.081","4449772.578"
"RMNP","2017-07","RMNP2017-07","RMNP_020","40.197385","-105.468403","460132.51","4449770.553"
"RMNP","2017-07","RMNP2017-07","RMNP_018","40.163834","-105.53899","454102.004","4446080.669"
"RMNP","2017-07","RMNP2017-07","RMNP_024","40.162746","-105.542483","453803.797","4445961.784"
"RMNP","2018-07","RMNP2018-07","RMNP_043","40.276827","-105.545384","453634.6","4458625.698"
"RMNP","2018-07","RMNP2018-07","RMNP_002","40.197387","-105.472274","459803.081","4449772.578"
"RMNP","2018-07","RMNP2018-07","RMNP_041","40.275899","-105.546756","453517.33","4458523.418"
"RMNP","2018-07","RMNP2018-07","RMNP_044","40.27733","-105.546207","453564.977","4458681.976"
"RMNP","2018-07","RMNP2018-07","RMNP_015","40.199554","-105.467005","460252.816","4450010.642"
"RMNP","2018-07","RMNP2018-07","RMNP_020","40.197385","-105.468403","460132.51","4449770.553"
"RMNP","2018-07","RMNP2018-07","RMNP_001","40.203349","-105.465974","460342.745","4450431.444"
"RMNP","2018-07","RMNP2018-07","RMNP_027","40.199842","-105.46277","460613.44","4450040.735"
"RMNP","2018-07","RMNP2018-07","RMNP_007","40.180869","-105.53771","454222.481","4447970.789"
"RMNP","2018-07","RMNP2018-07","RMNP_029","40.181692","-105.538401","454164.2","4448062.488"
"RMNP","2018-07","RMNP2018-07","RMNP_023","40.188466","-105.534932","454464.066","4448812.629"
"RMNP","2018-07","RMNP2018-07","RMNP_004","40.186824","-105.54091","453954.019","4448633.394"
"RMNP","2018-07","RMNP2018-07","RMNP_026","40.16522","-105.532303","454672.41","4446231.043"
"RMNP","2018-07","RMNP2018-07","RMNP_006","40.158142","-105.54352","453712.349","4445451.245"
"RMNP","2018-07","RMNP2018-07","RMNP_021","40.158458","-105.539283","454073.474","4445484.171"
"RMNP","2018-07","RMNP2018-07","RMNP_010","40.178717","-105.535934","454372.234","4447731.042"
"RMNP","2018-07","RMNP2018-07","RMNP_008","40.16899","-105.529146","454943.735","4446647.966"
"RMNP","2018-07","RMNP2018-07","RMNP_005","40.167942","-105.526306","455184.809","4446530.23"
"RMNP","2018-07","RMNP2018-07","RMNP_028","40.15492","-105.538905","454103.27","4445091.257"
"RMNP","2018-07","RMNP2018-07","RMNP_012","40.156549","-105.535752","454372.83","4445270.376"
"RMNP","2018-07","RMNP2018-07","RMNP_018","40.163834","-105.53899","454102.004","4446080.669"
"RMNP","2018-07","RMNP2018-07","RMNP_024","40.162746","-105.542483","453803.797","4445961.784"
"RMNP","2018-07","RMNP2018-07","RMNP_014","40.161432","-105.53438","454493.014","4445811.704"
"DELA","2015-07","DELA2015-07","DELA_012","32.531168","-87.816626","423312.171","3599608.076"
"DELA","2015-07","DELA2015-07","DELA_015","32.52874","-87.813389","423614.102","3599336.529"
"DELA","2015-07","DELA2015-07","DELA_014","32.529789","-87.818194","423163.759","3599456.291"
"DELA","2015-07","DELA2015-07","DELA_029","32.529808","-87.810523","423884.168","3599452.861"
"DELA","2015-07","DELA2015-07","DELA_006","32.533913","-87.803842","424515.024","3599903.242"
"DELA","2015-07","DELA2015-07","DELA_002","32.532479","-87.818534","423134.149","3599754.698"
"DELA","2015-07","DELA2015-07","DELA_009","32.534101","-87.816942","423285.042","3599933.401"
"DELA","2015-07","DELA2015-07","DELA_003","32.534942","-87.815024","423465.805","3600025.229"
"DELA","2015-07","DELA2015-07","DELA_011","32.520324","-87.817128","423255.837","3598406.262"
"DELA","2015-07","DELA2015-07","DELA_005","32.523355","-87.814626","423493.385","3598740.462"
"DELA","2015-07","DELA2015-07","DELA_023","32.541444","-87.812539","423704.689","3600744.226"
"DELA","2015-07","DELA2015-07","DELA_020","32.538834","-87.801338","424754.268","3600446.944"
"DELA","2015-07","DELA2015-07","DELA_040","32.538802","-87.804522","424455.306","3600445.644"
"DELA","2015-07","DELA2015-07","DELA_027","32.538459","-87.809949","423945.432","3600411.485"
"DELA","2015-07","DELA2015-07","DELA_021","32.526812","-87.819123","423074.016","3599126.98"
"DELA","2015-07","DELA2015-07","DELA_022","32.541156","-87.816365","423345.21","3600715.102"
"DELA","2015-07","DELA2015-07","DELA_030","32.533085","-87.810205","423916.855","3599815.977"
"DELA","2015-07","DELA2015-07","DELA_028","32.535497","-87.811463","423800.759","3600084.262"
"DELA","2015-07","DELA2015-07","DELA_013","32.540611","-87.817309","423256.057","3600655.355"
"DELA","2015-07","DELA2015-07","DELA_026","32.534432","-87.8112","423824.536","3599965.931"
"DELA","2015-07","DELA2015-07","DELA_018","32.540987","-87.799108","424965.509","3600684.094"
"DELA","2015-07","DELA2015-07","DELA_008","32.540078","-87.814098","423557.149","3600593.954"
"DELA","2015-07","DELA2015-07","DELA_025","32.535528","-87.809901","423947.427","3600086.578"
"DELA","2015-07","DELA2015-07","DELA_016","32.535814","-87.808008","424125.439","3600116.955"
"DELA","2015-07","DELA2015-07","DELA_001","32.532072","-87.805439","424363.581","3599700.303"
"DELA","2016-06","DELA2016-06","DELA_030","32.533085","-87.810205","423916.855","3599815.977"
"DELA","2016-06","DELA2016-06","DELA_001","32.532072","-87.805439","424363.581","3599700.303"
"DELA","2016-06","DELA2016-06","DELA_028","32.535497","-87.811463","423800.759","3600084.262"
"DELA","2016-06","DELA2016-06","DELA_021","32.526812","-87.819123","423074.016","3599126.98"
"DELA","2016-06","DELA2016-06","DELA_017","32.53257","-87.806696","424245.881","3599756.309"
"DELA","2016-06","DELA2016-06","DELA_026","32.534432","-87.8112","423824.536","3599965.931"
"DELA","2016-06","DELA2016-06","DELA_005","32.523355","-87.814626","423493.385","3598740.462"
"DELA","2016-06","DELA2016-06","DELA_014","32.529789","-87.818194","423163.759","3599456.291"
"DELA","2016-06","DELA2016-06","DELA_011","32.520324","-87.817128","423255.837","3598406.262"
"DELA","2016-06","DELA2016-06","DELA_004","32.531982","-87.81434","423527.559","3599696.611"
"DELA","2016-06","DELA2016-06","DELA_012","32.531168","-87.816626","423312.171","3599608.076"
"DELA","2016-06","DELA2016-06","DELA_003","32.534942","-87.815024","423465.805","3600025.229"
"DELA","2016-06","DELA2016-06","DELA_023","32.541444","-87.812539","423704.689","3600744.226"
"DELA","2016-06","DELA2016-06","DELA_015","32.52874","-87.813389","423614.102","3599336.529"
"DELA","2016-06","DELA2016-06","DELA_016","32.535814","-87.808008","424125.439","3600116.955"
"DELA","2016-06","DELA2016-06","DELA_029","32.529808","-87.810523","423884.168","3599452.861"
"DELA","2016-06","DELA2016-06","DELA_008","32.540078","-87.814098","423557.149","3600593.954"
"DELA","2016-06","DELA2016-06","DELA_025","32.535528","-87.809901","423947.427","3600086.578"
"DELA","2016-06","DELA2016-06","DELA_006","32.533913","-87.803842","424515.024","3599903.242"
"DELA","2016-06","DELA2016-06","DELA_022","32.541156","-87.816365","423345.21","3600715.102"
"DELA","2016-06","DELA2016-06","DELA_013","32.540611","-87.817309","423256.057","3600655.355"
"DELA","2016-06","DELA2016-06","DELA_009","32.534101","-87.816942","423285.042","3599933.401"
"DELA","2016-06","DELA2016-06","DELA_038","32.54229","-87.806804","424243.89","3600833.927"
"DELA","2016-06","DELA2016-06","DELA_002","32.532479","-87.818534","423134.149","3599754.698"
"DELA","2016-06","DELA2016-06","DELA_037","32.539627","-87.801968","424695.79","3600535.291"
"DELA","2016-06","DELA2016-06","DELA_020","32.538834","-87.801338","424754.268","3600446.944"
"DELA","2016-06","DELA2016-06","DELA_018","32.540987","-87.799108","424965.509","3600684.094"
"DELA","2016-06","DELA2016-06","DELA_027","32.538459","-87.809949","423945.432","3600411.485"
"DELA","2017-06","DELA2017-06","DELA_001","32.532072","-87.805439","424363.581","3599700.303"
"DELA","2017-06","DELA2017-06","DELA_029","32.529808","-87.810523","423884.168","3599452.861"
"DELA","2017-06","DELA2017-06","DELA_005","32.523355","-87.814626","423493.385","3598740.462"
"DELA","2017-06","DELA2017-06","DELA_011","32.520324","-87.817128","423255.837","3598406.262"
