"siteID","monthyear","sitemonthyear","plotID","easting","northing","mean.max.canopy.ht.aop","max.canopy.ht.aop","rumple.aop","deepgaps.aop","deepgap.fraction.aop","cover.fraction.aop","top.rugosity.aop","vert.sd.aop","sd.sd.aop","entropy.aop","GFP.AOP.aop","VAI.AOP.aop","VCI.AOP.aop"
"WREF","2019-07","WREF2019-07","WREF_002","578410.097","5073576.464","24.4096664568911","40.063","3.12758366531223","92","0.0547293277810827","0.945270672218917","5.4583023865333","16.8401887214176","3.67817850603305","0.649860567261029","0.938680704870986","9.65758016189284",NA
"WREF","2019-07","WREF2019-07","WREF_017","578080.749","5074593.689","22.1644012539185","37.861","4.03049247320281","86","0.0511600237953599","0.94883997620464","8.22013586410466","8.81007608397532","2.26543098518008","0.553404784027034","0.894528487170557","8.65985043684574",NA
"WREF","2019-07","WREF2019-07","WREF_072","580291.499","5075042.866","27.5174700579524","54.465","5.30873899146314","128","0.0761451516954194","0.923854848304581","14.5008784794512","15.2905026384139","4.51399135548113","0.65988915814968","0.921026941120723","11.5589352809622",NA
"WREF","2019-07","WREF2019-07","WREF_003","576221.694","5075796.245","23.0449429467085","47.595","3.58792833954305","86","0.0511600237953599","0.94883997620464","10.3566539065669","14.7033397918686","3.46833425698444","0.626600680385212","0.901195939001496","19.9291555044577",NA
"WREF","2019-07","WREF2019-07","WREF_028","579100.868","5073726.879","30.354401377583","48.124","4.30980951018948","84","0.049970255800119","0.950029744199881","9.13515876594494","14.3466470988697","3.1676236062702","0.633641536191196","0.923417936302841","11.0034157129123",NA
"WREF","2019-07","WREF2019-07","WREF_004","577779.271","5074862.742","20.1235769230769","51.367","6.24218373018336","95","0.0565139797739441","0.943486020226056","16.9970047247915","16.186297478974","2.69222868562327","0.628488641246999","0.907198182281954","19.5506895794707",NA
"YELL","2018-07","YELL2018-07","YELL_002","528809.56","4975513.184","0.182392541087231","0.732","1.00782237873132","99","0.0588935157644259","0.941106484235574","0.0775018362271903","5.90856909479383","0.306692538800126","0.396082211640778","0.871449307545906","8.02250686241754",NA
"YELL","2018-07","YELL2018-07","YELL_020","527730.288","4976774.759","2.4003130106851","9.049","1.81160692383757","90","0.0535395597858418","0.946460440214158","2.15774520154556","6.50038842345193","1.16355262535529","0.416901274006065","0.883888288357086","10.7461879403199",NA
"YELL","2018-07","YELL2018-07","YELL_016","532829.438","4979232.263","0.149031170483461","0.81","1.00296169428182","109","0.0648423557406306","0.935157644259369","0.0552896975118553","4.78885402662021","0.019673405827094","0.378435881257906","0.800074762927864","8.22293594731723",NA
"YELL","2019-07","YELL2019-07","YELL_009","539279.406","4979773.259","8.27125362776025","20.741","4.48152501240843","96","0.0571088637715645","0.942891136228435","6.1688289887302","10.9221260934496","3.75898946408774","0.491394544485847","0.901331904945844","11.237183165153",NA
"YELL","2019-07","YELL2019-07","YELL_019","539848.749","4978123.552","0.0418426461143224","0.156","1.00042184897388","124","0.0737656157049375","0.926234384295062","0.0213343810573813","3.11045814804738","0.0401234100650017","0.327095308302185","0.771156265457513","8.39274643520706",NA
"YELL","2019-07","YELL2019-07","YELL_003","536819.73","4978032.727","0.146991639871383","7.742","1.04719588996411","126","0.0749553837001785","0.925044616299821","0.642492991258899","8.24930461685284","2.12485808540111","0.448883428135325","0.867699853343384","12.1973646227407",NA
"YELL","2019-07","YELL2019-07","YELL_027","531659.726","4978752.428","0.0713430609597925","0.298","1.00106631334596","139","0.0826888756692445","0.917311124330755","0.0305422922571644","12.6518542268314","0.0632963629420178","0.498919419534621","0.908186212665035","21.2411907410818",NA
"YELL","2019-07","YELL2019-07","YELL_004","532080.145","4978902.182","0.063006309148265","0.977","1.00340856677082","96","0.0571088637715645","0.942891136228435","0.059502917427566","5.90017775388197","0.0353287171376764","0.39594525163597","0.841146251477017","12.1257404714924",NA
"YELL","2019-07","YELL2019-07","YELL_001","546539.224","4973953.188","0.0747852222917971","0.225","1.00145279030689","84","0.049970255800119","0.950029744199881","0.0327957082287357","1.58966682876934","0.0244048719667826","0.242254068198258","0.644534566790732","6.6336754711798",NA
"YELL","2019-07","YELL2019-07","YELL_002","528809.56","4975513.184","0.127951282051282","0.407","1.0040060541251","121","0.0719809637120761","0.928019036287924","0.0561604974484733","5.71717803683555","0.321879688982014","0.388806181253554","0.869687140160673","8.22114661988015",NA
"YELL","2019-07","YELL2019-07","YELL_011","532229.538","4978272.56","0.0596151882578175","0.295","1.00116996308544","114","0.0678167757287329","0.932183224271267","0.0334547879129971","3.45760590830863","0.088111764819212","0.3254090159623","0.697369338414371","11.1530849831353",NA
"YELL","2019-07","YELL2019-07","YELL_051","536159.984","4977973.414","1.50732913782253","20.839","1.4821754300525","92","0.0547293277810827","0.945270672218917","4.15653947258919","5.13994160552933","1.57399941708437","0.372984710091126","0.824258610682608","12.8918846270921",NA
"YELL","2019-07","YELL2019-07","YELL_048","536550.113","4977641.856","5.43067021943574","22.308","3.58770158690426","86","0.0511600237953599","0.94883997620464","5.51675917053035","6.59606835782704","1.75264132035368","0.421111578316688","0.856249364870452","11.16774218372",NA
"YELL","2019-07","YELL2019-07","YELL_046","536160.269","4977760.795","2.47085759294266","22.969","2.17927670580901","94","0.0559190957763236","0.944080904223676","4.90331634022246","11.7404722804082","2.77788076489249","0.477137092695146","0.915388589842974","11.4458704667604",NA
"YELL","2019-07","YELL2019-07","YELL_012","544679.288","4976953.593","6.81901957070707","19.699","4.39686058593512","97","0.057703747769185","0.942296252230815","5.85188517229591","19.259287904967","2.92648776096086","0.552841560149749","0.910948249717059","23.5817203719343",NA
"YELL","2020-07","YELL2020-07","YELL_046","536160.269","4977760.795","2.62774310776942","23.29","2.30713360852619","85","0.0505651397977394","0.949434860202261","5.10231630629177","12.5670612901662","2.47099464319199","0.484040856534252","0.917509285547108","11.8880006214731",NA
"YELL","2020-07","YELL2020-07","YELL_051","536159.984","4977973.414","1.54327084639498","20.799","1.52337596676491","86","0.0511600237953599","0.94883997620464","4.2089774342504","5.19843028174799","1.93786453580721","0.374607772772152","0.825711824924931","13.8367706525771",NA
"YELL","2020-07","YELL2020-07","YELL_048","536550.113","4977641.856","5.63358945386064","22.252","3.5590078223576","88","0.0523497917906008","0.947650208209399","5.61604252334859","6.32327138106374","2.01333491942757","0.417192431240044","0.865253173034458","8.56946790417352",NA
"YELL","2020-07","YELL2020-07","YELL_016","532829.438","4979232.263","0.0561464194373402","0.223","1.00076254654338","117","0.0696014277215943","0.930398572278406","0.0267800867323603","5.01694908430954","0.0281434083983554","0.385124412381062","0.758607511322701","16.8567414416816",NA
"ABBY","2017-06","ABBY2017-06","ABBY_011","549863.536","5065733.54","0.66206749672346","35.568","1.35060738695643","155","0.0922070196311719","0.907792980368828","3.57102119738353","18.2648731775356","5.52689268333545","0.664320791586862","0.922785381138868","13.9202529014982",NA
"ABBY","2017-06","ABBY2017-06","ABBY_013","548787.33","5065944.038","0.0945979899497487","0.579","1.00478206864391","89","0.0529446757882213","0.947055324211779","0.066829523699809","12.1828873517402","3.48475707779033","0.530829731689968","0.898087089766514","10.3365156225279",NA
"ABBY","2017-06","ABBY2017-06","ABBY_012","547890.374","5066929.326","0.106719013627515","0.93","1.00691280376817","140","0.083283759666865","0.916716240333135","0.0831390922354083","16.1600900185094","5.1018208364677","0.663273905979671","0.916938792356323","13.0014002447397",NA
"ABBY","2017-06","ABBY2017-06","ABBY_018","547684.017","5068068.109","0.134416195856874","3.973","1.0240208749589","88","0.0523497917906008","0.947650208209399","0.215428923940572","19.6799638566083","0.051713975331447","0.672788651409142","0.924502435564629","16.7975092435909",NA
"ABBY","2017-06","ABBY2017-06","ABBY_007","549684.252","5068573.756","0.144194618272841","2.713","1.01243282614069","83","0.0493753718024985","0.950624628197501","0.126464957176628","21.2767485232241","7.40486106990629","0.680072542312142","0.926734652048299","19.5969872726783",NA
"ABBY","2017-06","ABBY2017-06","ABBY_008","550131.807","5068846.389","28.5079980952381","48.583","4.42765607651058","106","0.0630577037477692","0.936942296252231","16.0240386285773","19.4356631169453","6.89363643808392","0.70300305653942","0.92649261882873","12.0356453885098",NA
"ABBY","2017-06","ABBY2017-06","ABBY_010","548516.969","5069410.372","30.6847958672511","39.902","2.4777246021437","84","0.049970255800119","0.950029744199881","3.3404220409909","12.504787945917","2.98750588195644","0.605535356653454","0.908165091175217","10.1343030870018",NA
"ABBY","2018-06","ABBY2018-06","ABBY_011","549863.536","5065733.54","3.17926288659794","39.904","1.62254191035256","129","0.0767400356930399","0.92325996430696","4.78083843049311","18.4647621051183","5.17151878555804","0.667497888410575","0.924189785287937","14.4948356607498",NA
"ABBY","2018-06","ABBY2018-06","ABBY_002","553747.919","5065287.429","0.914145304568528","3.615","1.2359664026679","105","0.0624628197501487","0.937537180249851","0.543775778794289","9.7717656808959","0.571012584928694","0.561527984144674","0.891423889227182","14.0585125244454",NA
"ABBY","2018-06","ABBY2018-06","ABBY_015","554436.24","5064540.597","3.52136065573771","9.058","1.3976375827614","95","0.0565139797739441","0.943486020226056","1.08053627114147","17.5792028430719","3.24560242104473","0.62871243245192","0.924067563651833","12.2460316988685",NA
"ABBY","2018-06","ABBY2018-06","ABBY_010","548516.969","5069410.372","33.2530344611529","41.234","2.32005902233174","85","0.0505651397977394","0.949434860202261","2.76167890818522","11.5850368355041","1.91142865958649","0.595796458876071","0.904543080791206","11.1874701052658",NA
"ABBY","2018-06","ABBY2018-06","ABBY_017","548997.257","5068993.563","6.08555583756345","13.224","2.07174005333799","105","0.0624628197501487","0.937537180249851","2.97197457605036","13.2336092492738","2.08225616549507","0.626058410908474","0.898817571441289","17.7900198230384",NA
"ABBY","2018-06","ABBY2018-06","ABBY_020","554169","5068483.93","26.2387931034483","45.502","4.09269032944783","45","0.0274390243902439","0.972560975609756","15.9454216588767","16.2183355323005","5.43065241609804","0.652349592339083","0.916510966387175","13.9844514030837",NA
"ABBY","2018-06","ABBY2018-06","ABBY_004","554526.433","5068574.728","1.02700569981001","3.772","1.2692496203316","102","0.0606781677572873","0.939321832242713","0.663666475509554","20.941258294417","2.89062752498543","0.673514792396404","0.92532833344687","16.4037053295986",NA
"ABBY","2018-06","ABBY2018-06","ABBY_007","549684.252","5068573.756","0.440699686520376","2.698","1.06590633116487","86","0.0511600237953599","0.94883997620464","0.308697930450861","22.1572770441337","7.7115288195352","0.679779027131817","0.924563068653824","19.7107355771965",NA
"ABBY","2018-06","ABBY2018-06","ABBY_063","552099.975","5067656.284","2.67005852737571","7.914","1.74185435303207","92","0.0547293277810827","0.945270672218917","1.87552717283526","4.34814482934805","4.03457025085524","0.469204807102047","0.823346685566941","24.6273532854006",NA
"ABBY","2018-06","ABBY2018-06","ABBY_009","554467.4","5068244.246","9.92479319041614","40.931","2.95784545079901","95","0.0565139797739441","0.943486020226056","13.6518984871777","19.4458871814528","1.97684223336901","0.675146039053504","0.929345230416877","11.9909759475845",NA
"ABBY","2018-06","ABBY2018-06","ABBY_008","550131.807","5068846.389","34.4275806654112","49.767","4.47174066446262","88","0.0523497917906008","0.947650208209399","13.9618368179687","19.4810228950397","6.54435256424013","0.699608320855871","0.92370884874818","13.2635737934085",NA
"ABBY","2018-06","ABBY2018-06","ABBY_001","550819.025","5068992.14","38.9510788485607","53.366","4.27813352432386","83","0.0493753718024985","0.950624628197501","7.79675892178596","14.7076291248646","5.65430789120362","0.667141969082434","0.870400060698655","24.3155602150486",NA
"ABBY","2018-06","ABBY2018-06","ABBY_016","551927.684","5066154.244","39.1641992409867","49.058","2.68950382726419","100","0.0594883997620464","0.940511600237954","3.73752449754802","16.7061092617494","5.98726881840806","0.670272056277756","0.920320897207476","18.5388131216304",NA
"ABBY","2018-06","ABBY2018-06","ABBY_018","547684.017","5068068.109","1.0766959798995","7.486","1.21419978719684","89","0.0529446757882213","0.947055324211779","0.892636702907695","20.0591230931868","0.342598843197987","0.671345451333253","0.918792734518964","17.7967832559086",NA
"ABBY","2018-06","ABBY2018-06","ABBY_003","548906.122","5067798.686","6.27203894472362","11.077","2.00931609769836","89","0.0529446757882213","0.947055324211779","1.81955963197041","14.3736293323534","3.07746600579229","0.617258237209426","0.891649150461136","19.2818988988603",NA
"ABBY","2018-06","ABBY2018-06","ABBY_012","547890.374","5066929.326","1.01979749216301","3.546","1.20304140655188","86","0.0511600237953599","0.94883997620464","0.519054693794927","16.22864813668","5.63156722725845","0.660707145770459","0.913340863752443","14.8197341393724",NA
"ABBY","2018-06","ABBY2018-06","ABBY_028","548548.121","5065945.355","9.60758542713568","13.605","1.68253571349734","89","0.0529446757882213","0.947055324211779","1.53746169271199","11.8064957452501","0.622680694771538","0.594754696870292","0.910419998011203","10.7354637672434",NA
"ABBY","2018-06","ABBY2018-06","ABBY_023","548099.384","5065856.144","10.5199117832388","37.317","2.08797487745726","94","0.0559190957763236","0.944080904223676","5.1173984892114","10.4419246935369","2.24249832216859","0.592460988211621","0.882276441020255","13.4704385937089",NA
"ABBY","2018-06","ABBY2018-06","ABBY_005","547473.873","5068783.296","1.89966896984925","5.67","1.46485281060679","89","0.0529446757882213","0.947055324211779","1.10755848908983","7.96231854045347","2.43320850948405","0.554875138021141","0.882081763610718","13.4519115447829",NA
"ABBY","2018-06","ABBY2018-06","ABBY_013","548787.33","5065944.038","0.482348399246704","2.308","1.10708771202049","88","0.0523497917906008","0.947650208209399","0.391906440447632","10.3755551666389","4.18982416125419","0.487913307269418","0.864701236404342","23.9189583974322",NA
"ABBY","2018-06","ABBY2018-06","ABBY_070","552040.539","5067746.934","5.24417319848293","10.467","1.91710654407048","99","0.0588935157644259","0.941106484235574","1.65969019432568","3.60061373011953","0.756719460276028","0.450272493430076","0.743060806813129","21.022005139686",NA
"ABBY","2018-06","ABBY2018-06","ABBY_061","552011.163","5067872.242","4.96329090909091","9.858","1.8228294410888","86","0.0511600237953599","0.94883997620464","1.65016382005247","3.27019194670805","0.792234225077113","0.436549148883942","0.745652904390684","25.8541611710618",NA
"ABBY","2018-06","ABBY2018-06","ABBY_029","553363.209","5068064.748","33.5719173967459","46.971","2.83447621026065","83","0.0493753718024985","0.950624628197501","5.38610700489584","12.1443428450608","5.65660583045155","0.626392573441175","0.901478144518795","14.7913157523764",NA
"ABBY","2018-06","ABBY2018-06","ABBY_027","554644.48","5069561.017","3.08379705505762","16.698","1.70122588578586","119","0.0707911957168352","0.929208804283165","3.60364042576004","12.672629768758","1.38417315332772","0.597672162529319","0.908962247785218","12.030950794412",NA
"ABBY","2018-06","ABBY2018-06","ABBY_025","552523.063","5068663.055","29.2873529411765","44.323","3.0928435381754","83","0.0493753718024985","0.950624628197501","6.01657620592197","12.8420849048879","3.05784515365195","0.667132165539505","0.897024970229016","19.9550221646984",NA
"ABBY","2018-06","ABBY2018-06","ABBY_026","547622.116","5068694.906","2.57972257250946","6.906","1.60696485317817","95","0.0565139797739441","0.943486020226056","1.25379453182439","7.92614522101276","3.06327623740558","0.550595631108841","0.8590368783812","20.4098738387685",NA
"ABBY","2018-06","ABBY2018-06","ABBY_006","554557.953","5066960.965","37.9009880877743","50.723","3.08258643212202","86","0.0511600237953599","0.94883997620464","4.81510147935069","21.7315064326651","3.33683030035181","0.695466758049228","0.940749208728678","14.0312790687159",NA
"ABBY","2018-06","ABBY2018-06","ABBY_022","552851.961","5067112.393","0.799154135338346","3.832","1.15236527491983","85","0.0505651397977394","0.949434860202261","0.48454195808285","7.64153968289439","0.678301307492403","0.542856038072047","0.823781943200945","20.498755768745",NA
"ABBY","2018-06","ABBY2018-06","ABBY_019","552435.104","5066780.441","8.99055274794694","41.603","3.66037864274304","98","0.0582986317668055","0.941701368233195","10.4586114471095","11.5606226637791","2.14786516125773","0.617383935945252","0.897943895055222","16.9243720192422",NA
"ABBY","2018-06","ABBY2018-06","ABBY_021","553121.174","5065824.511","1.00172261370916","4.05","1.19507498096549","120","0.0713860797144557","0.928613920285544","0.568577196849077","20.7933771676835","5.84463010183033","0.673454796923059","0.921411753635012","20.0081567559032",NA
"ABBY","2018-06","ABBY2018-06","ABBY_014","553093.765","5066629.74","44.5490527306968","57.706","2.66167799452943","88","0.0523497917906008","0.947650208209399","4.04130400225905","26.7225559217128","4.51978987416377","0.726328343012428","0.954425704557293","9.77960142364328",NA
"ABBY","2018-06","ABBY2018-06","ABBY_024","551355.845","5065525.515","0.611580808080808","3.516","1.08551444590961","97","0.057703747769185","0.942296252230815","0.414674422407773","15.4292105531657","7.23914082579524","0.648534702385524","0.889239614829374","22.6164992334475",NA
"ABBY","2018-06","ABBY2018-06","ABBY_030","553149.702","5068991.248","22.5512","44.648","3.31562206424739","86","0.0511600237953599","0.94883997620464","13.0161892137997","16.2207279465784","3.00533383936527","0.686192252175262","0.918507658763177","14.0041464623084",NA
"ABBY","2019-07","ABBY2019-07","ABBY_019","552435.104","5066780.441","7.65061543287328","39.61","3.53458313939166","87","0.0517549077929804","0.94824509220702","8.82458065133138","11.2671895214776","1.891173981303","0.616034123220592","0.894933527284451","19.3124417468701",NA
"ABBY","2019-07","ABBY2019-07","ABBY_022","552851.961","5067112.393","0.683537546933667","28.55","1.29456135777228","83","0.0493753718024985","0.950624628197501","1.34781301815267","7.87700530561658","0.595512977813898","0.553458719982827","0.83814747127575","21.8638781604151",NA
"ABBY","2019-07","ABBY2019-07","ABBY_029","553363.209","5068064.748","30.0171108328115","45.868","3.62757804988322","84","0.049970255800119","0.950029744199881","7.71991588297532","12.3384520864398","5.00198968138863","0.627519654941142","0.903325150345178","15.50304843588",NA
"ABBY","2019-07","ABBY2019-07","ABBY_027","554644.48","5069561.017","2.41265591397849","17.292","1.66106368961421","100","0.0594883997620464","0.940511600237954","3.16876169688673","12.6891564482573","0.976369353380466","0.596979088758766","0.904390777462843","13.7914727188222",NA
"MOAB","2017-07","MOAB2017-07","MOAB_023","641759.372","4233062.788","0.064763373190686","0.276","1.0012618863707","92","0.0547293277810827","0.945270672218917","0.0301376254239826","2.52191533308823","0.0255077429394555","0.304608654892905","0.693666868290681","7.87166826946837",NA
"SOAP","2017-06","SOAP2017-06","SOAP_044","298153.994","4100769.585","9.00237406015038","27.207","2.50633375153355","44","0.0268292682926829","0.973170731707317","5.10196858851298","13.9996219149166","3.91603257401879","0.558068058298781","0.913488788171544","12.5206098868911",NA
"SOAP","2017-06","SOAP2017-06","SOAP_031","299684.194","4101165.058","11.0807754846779","49.417","4.76368135889788","82","0.0487804878048781","0.951219512195122","10.6721885467307","13.6432076251757","4.03169161442031","0.564050376785759","0.902593956988354","14.6360168631857",NA
"SOAP","2017-06","SOAP2017-06","SOAP_003","299804.413","4101011.247","8.77134237074401","30.591","5.32332975581302","95","0.0565139797739441","0.943486020226056","7.7150482674948","16.2601861415478","3.72609429520973","0.585225338499578","0.908562955621384","17.5074705516125",NA
"SOAP","2017-06","SOAP2017-06","SOAP_010","297764.641","4101193.791","3.20570939086294","26.179","1.90630019179668","105","0.0624628197501487","0.937537180249851","4.22364453913359","15.1783532078214","4.37705945305627","0.563074627885524","0.926576993541425","11.7762088956684",NA
"SOAP","2017-06","SOAP2017-06","SOAP_043","298214.494","4101101.06","8.63794726688103","36.05","3.78775599342671","126","0.0749553837001785","0.925044616299821","6.83163791446722","18.721173734433","3.06980677007929","0.599798011248762","0.93400986701482","12.1218100690385",NA
"SOAP","2018-06","SOAP2018-06","SOAP_011","298755.085","4101404.624","18.8923880877743","49.729","4.82231716559038","86","0.0511600237953599","0.94883997620464","11.6157027384653","17.8735154084546","4.199205958692","0.595620338548212","0.904955423293069","24.1613532842659",NA
"SOAP","2018-06","SOAP2018-06","SOAP_001","297796.108","4101493.765","14.5048168130489","51.047","5.48569681392113","87","0.0517549077929804","0.94824509220702","12.2981407271057","19.6829953774729","5.10007598223593","0.607923797798026","0.925296108308449","17.1523073684795",NA
"SOAP","2018-06","SOAP2018-06","SOAP_031","299684.194","4101165.058","10.1957928660826","49.458","4.77062096231955","83","0.0493753718024985","0.950624628197501","10.1885769947885","13.4142020775986","3.73378757353873","0.561252585382146","0.90533784716704","13.4612748865333",NA
"SOAP","2018-06","SOAP2018-06","SOAP_009","299295.188","4101462.123","1.59900125944584","10.084","1.51229894731616","93","0.0553242117787032","0.944675788221297","2.2993869200154","17.2932077849363","2.3465565017726","0.592238110976173","0.917802439458496","17.018687722434",NA
"SOAP","2018-06","SOAP2018-06","SOAP_014","299144.851","4101312.764","7.90847451227187","37.237","4.73875257708261","92","0.0547293277810827","0.945270672218917","10.0346492263484","11.9822779659294","3.3900989306167","0.542221173714539","0.865445039393263","25.2229021664318",NA
"SOAP","2018-06","SOAP2018-06","SOAP_020","299265.588","4101312.94","12.0709258328096","31.837","4.44777783592219","90","0.0535395597858418","0.946460440214158","9.05001077282267","12.4749468380315","3.37932184090504","0.549898607721865","0.88398760516425","18.0040613942405",NA
"SOAP","2018-06","SOAP2018-06","SOAP_022","299653.818","4101491.777","6.6170243902439","41.81","3.25204954945354","82","0.0487804878048781","0.951219512195122","7.50679806060372","19.3339155192821","4.68633984085072","0.616786281222207","0.939829282251633","11.3743561536995",NA
